date,iso_a3,currency_code,name,local_price,dollar_ex,dollar_price,GDP_dollar,adj_price,USD,EUR,GBP,JPY,CNY
1/1/2014,DNK,DKK,Denmark,28.5,5.5014,5.180499509,59708.962,5.441228808,0.00951,-0.13351,-0.08366,0.53256,-0.0025
1/1/2014,EGY,EGP,Egypt,16.93,6.961,2.432121822,2931.827,2.756589409,-0.06449,-0.19702,-0.15083,0.42023,-0.07561
1/1/2014,EUZ,EUR,Euro area,3.657962724,0.737218475,4.961843535,40137.01059,4.51579233,0.16505,0,0.05753,0.7687,0.15119
1/1/2014,HKG,HKD,Hong Kong,18,7.75785,2.320230476,34259.337,4.237873514,-0.41948,-0.50172,-0.47305,-0.11869,-0.42638
1/1/2014,HUN,HUF,Hungary,860,223.09705,3.854824616,14050.009,3.282299441,0.24527,0.06885,0.13034,0.89047,0.23046
1/1/2014,IND,INR,India,95,61.845,1.53609831,1513.618,2.689531081,-0.39441,-0.4802,-0.4503,-0.08064,-0.40161
1/1/2014,IDN,IDR,Indonesia,27939,12140,2.301400329,3511.799,2.784012697,-0.12349,-0.24766,-0.20438,0.33065,-0.13391
1/1/2014,ISR,ILS,Israel,17.5,3.4882,5.016914168,32350.817,4.147631413,0.28255,0.10085,0.16418,0.94707,0.26729
1/1/2014,JPN,JPY,Japan,310,104.245,2.97376373,45869.72,4.786856686,-0.34129,-0.43461,-0.40209,0,-0.34913
1/1/2014,MYS,MYR,Malaysia,7.4,3.3235,2.226568377,10084.608,3.094800164,-0.23715,-0.34522,-0.30755,0.1581,-0.24622
1/1/2014,MEX,MXN,Mexico,37,13.33275,2.775121412,10146.041,3.097704951,-0.0501,-0.18467,-0.13777,0.44207,-0.0614
1/1/2014,NZL,NZD,New Zealand,5.5,1.203007519,4.571874999,35973.02,4.31890298,0.12242,-0.03659,0.01884,0.70398,0.10907
1/1/2014,NOR,NOK,Norway,48,6.15745,7.795434798,97607.32,7.233207657,0.14273,-0.01916,0.03727,0.73482,0.12914
1/1/2014,PAK,PKR,Pakistan,320,105.415,3.035621117,1199.111,2.674659991,0.20341,0.03293,0.09235,0.82693,0.1891
1/1/2014,PER,PEN,Peru,10,2.8065,3.563156957,5904.494,2.897148438,0.30407,0.11932,0.18372,0.97974,0.28856
1/1/2014,PHL,PHP,Philippines,135,45.23,2.984744639,2344.889,2.728836743,0.15975,-0.00455,0.05272,0.76065,0.14596
1/1/2014,POL,PLN,Poland,9.2,3.0684,2.998305306,13468.655,3.254810808,-0.02324,-0.16162,-0.11339,0.48284,-0.03486
1/1/2014,RUS,RUB,Russia,89,33.93925,2.62233255,12993.358,3.232336953,-0.13978,-0.26165,-0.21917,0.30592,-0.15002
1/1/2014,SAU,SAR,Saudi Arabia,11,3.7504,2.933020478,21196.287,3.620202709,-0.14095,-0.26265,-0.22023,0.30415,-0.15117
1/1/2014,SGP,SGD,Singapore,4.6,1.27885,3.596981663,49270.872,4.947676119,-0.22914,-0.33835,-0.30029,0.17026,-0.23831
1/1/2014,ZAF,ZAR,South Africa,23.5,10.87765,2.1603931,8078.451,2.999941413,-0.23642,-0.34459,-0.30689,0.15921,-0.2455
1/1/2014,KOR,KRW,South Korea,3700,1067.3,3.466691652,22424.062,3.678256592,-0.00067,-0.14224,-0.0929,0.51711,-0.01255
1/1/2014,SWE,SEK,Sweden,40.7,6.47315,6.287510717,57638.234,5.343316894,0.24768,0.07092,0.13253,0.89414,0.23284
1/1/2014,CHE,CHF,Switzerland,6.5,0.91005,7.1424647,83072.845,6.545962268,0.15694,-0.00696,0.05017,0.75638,0.14318
1/1/2014,TWN,TWD,Taiwan,79,30.161,2.619276549,20082.918,3.567558378,-0.22152,-0.33181,-0.29337,0.18183,-0.23078
1/1/2014,THA,THB,Thailand,96,32.875,2.920152091,5394.714,2.873044096,0.0777,-0.07497,-0.02176,0.63609,0.06489
1/1/2014,TUR,TRY,Turkey,8.5,2.26155,3.758484225,10362.609,3.107945111,0.28226,0.1006,0.16392,0.94663,0.26701
1/1/2014,USA,USD,United States,4.624166667,1,4.624166667,48327.861,4.903086964,0,-0.14167,-0.09229,0.51813,-0.01189
7/1/2014,ARG,ARS,Argentina,21,8.16875,2.570772762,11582.48,3.3448275,-0.18121,-0.30847,-0.29001,0.02935,-0.12533
7/1/2014,AUS,AUD,Australia,5.1,1.059378145,4.814145,67855.88,5.817860922,-0.11846,-0.25548,-0.2356,0.10823,-0.0583
7/1/2014,BRA,BRL,Brazil,13,2.22025,5.855196487,11437.393,3.338451397,0.86845,0.57804,0.62017,1.34892,0.99596
7/1/2014,GBR,GBP,Britain,2.89,0.586785589,4.925137996,38999.208,4.549703777,0.15324,-0.02601,0,0.4498,0.23194
7/1/2014,CAN,CAD,Canada,5.64,1.07405,5.251152181,52488.725,5.142524299,0.08783,-0.08125,-0.05671,0.36757,0.16207
7/1/2014,CHL,CLP,Chile,2100,564.14,3.722480235,15300.352,3.508215916,0.13039,-0.0453,-0.01981,0.42108,0.20754
7/1/2014,CHN,CNY,China,16.9,6.1983,2.726554055,6077.65,3.102908075,-0.06388,-0.20938,-0.18827,0.17684,0
7/1/2014,COL,COP,Colombia,8600,1847.65,4.654561199,7935.716,3.184564049,0.55709,0.31507,0.35019,0.9575,0.66335
7/1/2014,CZE,CZK,Czech Republic,70.45,20.3877,3.455514845,18699.467,3.657595997,0.00647,-0.14996,-0.12727,0.26529,0.07516
7/1/2014,DNK,DKK,Denmark,28.5,5.5388,5.145518885,56475.85,5.317745511,0.03083,-0.12939,-0.10615,0.29591,0.10118
7/1/2014,EGY,EGP,Egypt,16.93,7.15005,2.36781561,3178.951,2.975519655,-0.15225,-0.28401,-0.26489,0.06576,-0.09439
7/1/2014,EUZ,EUR,Euro area,3.67923829,0.742748914,4.95354247,36888.30379,4.456936383,0.18403,0,0.0267,0.48851,0.26484
7/1/2014,HKG,HKD,Hong Kong,18.8,7.75045,2.425665607,36590.443,4.443846367,-0.41849,-0.50887,-0.49576,-0.26895,-0.37881
7/1/2014,HUN,HUF,Hungary,860,228.30615,3.766871808,12543.959,3.387081384,0.18478,0.00064,0.02735,0.48946,0.26564
7/1/2014,IND,INR,India,105,60.08875,1.747415282,1514.634,2.902378321,-0.3586,-0.4583,-0.44383,-0.19367,-0.31483
7/1/2014,IDN,IDR,Indonesia,27939,11505,2.428422425,3590.662,2.993613018,-0.1358,-0.27012,-0.25064,0.08643,-0.07683
7/1/2014,ISR,ILS,Israel,17.5,3.4138,5.12625227,33450.928,4.305874865,0.2683,0.07117,0.09977,0.59445,0.35486
7/1/2014,JPN,JPY,Japan,370,101.53,3.644243081,46530.384,4.880674536,-0.20455,-0.32819,-0.31025,0,-0.15027
7/1/2014,MYS,MYR,Malaysia,7.63,3.1675,2.408839779,10387.16,3.292297063,-0.22054,-0.34169,-0.32411,-0.0201,-0.16735
7/1/2014,MEX,MXN,Mexico,42,12.93255,3.247619379,10110.686,3.280146927,0.05477,-0.10918,-0.08539,0.326,0.12675
7/1/2014,NZL,NZD,New Zealand,5.7,1.152737752,4.944750001,38384.906,4.522707196,0.16474,-0.01629,0.00997,0.46426,0.24423
7/1/2014,NOR,NOK,Norway,48,6.1873,7.757826516,99249.004,7.197486906,0.14827,-0.03021,-0.00431,0.44355,0.22663
7/1/2014,PAK,PKR,Pakistan,300,98.68,3.040129712,1260.736,2.891220327,0.1202,-0.05391,-0.02865,0.40826,0.19665
7/1/2014,PER,PEN,Peru,10,2.788,3.586800574,6549.636,3.123650329,0.22329,0.03315,0.06074,0.53786,0.30677
7/1/2014,PHL,PHP,Philippines,160,43.205,3.703275084,2611.503,2.950582156,0.3371,0.12927,0.15943,0.68093,0.42834
7/1/2014,POL,PLN,Poland,9.2,3.0714,2.995376701,12708.962,3.39433273,-0.05988,-0.20601,-0.1848,0.18187,0.00427
7/1/2014,RUS,RUB,Russia,89,34.83725,2.554736668,14015.75,3.451761825,-0.21152,-0.33407,-0.31629,-0.00876,-0.15771
7/1/2014,SAU,SAR,Saudi Arabia,11,3.75035,2.933059581,25139.004,3.940592763,-0.20705,-0.3303,-0.31242,-0.00315,-0.15294
7/1/2014,SGP,SGD,Singapore,4.7,1.238,3.79644588,53516.039,5.187671417,-0.22037,-0.34155,-0.32396,-0.01988,-0.16716
7/1/2014,ZAF,ZAR,South Africa,24.5,10.5145,2.330115555,7314.014,3.157242263,-0.21376,-0.33597,-0.31824,-0.01158,-0.16011
7/1/2014,KOR,KRW,South Korea,4100,1023.75,4.004884005,22590.158,3.828579248,0.11439,-0.05882,-0.03369,0.40096,0.19044
7/1/2014,SWE,SEK,Sweden,40.7,6.836,5.953774137,54829.105,5.24537641,0.2092,0.02126,0.04853,0.52016,0.29173
7/1/2014,CHE,CHF,Switzerland,6.16,0.9024,6.826241135,79344.253,6.322737656,0.15017,-0.0286,-0.00266,0.44594,0.22866
7/1/2014,TWN,TWD,Taiwan,79,29.982,2.634914282,20386.475,3.731734527,-0.24779,-0.3647,-0.34774,-0.05435,-0.19645
7/1/2014,THA,THB,Thailand,99,31.78,3.115166772,5390.414,3.072706282,0.08005,-0.08782,-0.06346,0.35779,0.15376
7/1/2014,TUR,TRY,Turkey,9.25,2.09125,4.423191871,10523.36,3.298282611,0.42867,0.20661,0.23883,0.79606,0.52617
7/1/2014,USA,USD,United States,4.795,1,4.795,51708.982,5.108257123,0,-0.15543,-0.13288,0.25715,0.06824
1/1/2015,ARG,ARS,Argentina,28,8.61,3.25203252,14708.613,3.112151502,0.0054,-0.00804,-0.02495,0.3439,0.06012
1/1/2015,AUS,AUD,Australia,5.3,1.227219734,4.318704999,64578.19,5.061202225,-0.179,-0.18998,-0.20378,0.09742,-0.13431
1/1/2015,BRA,BRL,Brazil,13.5,2.59275,5.206826728,11172.523,2.973950635,0.68455,0.66202,0.6337,1.25172,0.77623
1/1/2015,GBR,GBP,Britain,2.89,0.661594443,4.368234997,39371.653,4.076056127,0.03113,0.01733,0,0.37829,0.08724
1/1/2015,CAN,CAD,Canada,5.7,1.22855,4.639615807,52037.148,4.571061172,-0.02341,-0.03648,-0.05289,0.30539,0.02973
1/1/2015,CHL,CLP,Chile,2100,627.485,3.346693546,15775.713,3.153856929,0.02099,0.00733,-0.00983,0.36474,0.07655
1/1/2015,CHN,CNY,China,17.2,6.2115,2.769057394,6958.686,2.809261409,-0.05161,-0.0643,-0.08024,0.26769,0
1/1/2015,COL,COP,Colombia,7900,2364.98,3.340408798,8030.715,2.851159476,0.12726,0.11218,0.09323,0.50679,0.18861
1/1/2015,CZE,CZK,Czech Republic,70.45,24.13325,2.919208975,18871.009,3.274830262,-0.14233,-0.1538,-0.16822,0.14644,-0.09565
1/1/2015,DNK,DKK,Denmark,34.5,6.4174,5.376008976,59129.127,4.848236709,0.0669,0.05263,0.03469,0.4261,0.12496
1/1/2015,EGY,EGP,Egypt,16.93,7.35005,2.303385691,3242.857,2.66403581,-0.1681,-0.17922,-0.19321,0.11199,-0.12282
1/1/2015,EUZ,EUR,Euro area,3.68,0.863073404,4.263832002,38643.6391,4.047603189,0.01356,0,-0.01704,0.3548,0.06872
1/1/2015,HKG,HKD,Hong Kong,18.8,7.75135,2.425383965,37955.448,4.020706643,-0.4196,-0.42737,-0.43712,-0.2242,-0.38802
1/1/2015,HUN,HUF,Hungary,860,271.39345,3.168831083,13387.975,3.060537059,-0.0038,-0.01712,-0.03387,0.33161,0.05042
1/1/2015,IND,INR,India,116.25,61.615,1.886715897,1509.495,2.596290891,-0.3008,-0.31016,-0.32191,-0.0654,-0.26275
1/1/2015,IDN,IDR,Indonesia,27939,12480,2.238701923,3509.824,2.674469671,-0.19461,-0.20539,-0.21892,0.07655,-0.15078
1/1/2015,ISR,ILS,Israel,17.5,3.93415,4.448228969,36926.33,3.980485664,0.07522,0.06084,0.04276,0.43723,0.13373
1/1/2015,JPN,JPY,Japan,370,117.765,3.141850295,38467.786,4.040730329,-0.25188,-0.26189,-0.27446,0,-0.21117
1/1/2015,MYS,MYR,Malaysia,7.63,3.6155,2.11035818,10456.887,2.945981461,-0.31076,-0.31998,-0.33156,-0.0787,-0.27325
1/1/2015,MEX,MXN,Mexico,49,14.6275,3.349854726,10649.907,2.953525255,0.09127,0.07667,0.05833,0.45868,0.15066
1/1/2015,NZL,NZD,New Zealand,5.9,1.313283866,4.492555001,40515.94,4.120778251,0.04896,0.03493,0.0173,0.40213,0.10605
1/1/2015,NOR,NOK,Norway,48,7.6225,6.297146605,100578.968,6.46821922,-0.06329,-0.07582,-0.09157,0.25208,-0.01231
1/1/2015,PAK,PKR,Pakistan,300,100.735,2.978110885,1274.756,2.587116596,0.10757,0.09275,0.07414,0.48047,0.16784
1/1/2015,PER,PEN,Peru,10,3.008,3.324468085,6540.989,2.792936573,0.14527,0.12995,0.1107,0.53086,0.20759
1/1/2015,PHL,PHP,Philippines,163,44.41,3.670344517,2790.878,2.646371132,0.33445,0.3166,0.29417,0.78374,0.40707
1/1/2015,POL,PLN,Poland,9.2,3.7066,2.48205903,13435.263,3.062385214,-0.22017,-0.2306,-0.24371,0.04238,-0.17773
1/1/2015,RUS,RUB,Russia,89,65.227,1.364465635,14591.33,3.107567735,-0.57754,-0.58319,-0.59029,-0.4353,-0.55455
1/1/2015,SAU,SAR,Saudi Arabia,11,3.7569,2.927945913,24953.086,3.512535839,-0.19797,-0.2087,-0.22218,0.07205,-0.15433
1/1/2015,SGP,SGD,Singapore,4.7,1.33315,3.525484754,55182.483,4.693990176,-0.27736,-0.28702,-0.29917,-0.03406,-0.23803
1/1/2015,ZAF,ZAR,South Africa,25.5,11.47875,2.221496243,6621.122,2.796068408,-0.23556,-0.24578,-0.25864,0.02181,-0.19396
1/1/2015,KOR,KRW,South Korea,4100,1083.3,3.784731838,25975.068,3.552477921,0.02506,0.01135,-0.00588,0.37018,0.08085
1/1/2015,SWE,SEK,Sweden,40.7,8.19145,4.968595304,58014.168,4.80466081,-0.00501,-0.01832,-0.03505,0.32998,0.04913
1/1/2015,CHE,CHF,Switzerland,6.5,0.86165,7.543666222,81276.126,5.713807003,0.27029,0.2533,0.23194,0.69797,0.33942
1/1/2015,TWN,TWD,Taiwan,79,31.493,2.508493951,20924.921,3.355103224,-0.28063,-0.29025,-0.30234,-0.03843,-0.24148
1/1/2015,THA,THB,Thailand,99,32.605,3.036344119,5675.8,2.759122426,0.05883,0.04467,0.02687,0.41532,0.11645
1/1/2015,TUR,TRY,Turkey,9.25,2.33345,3.96408751,10721.063,2.956306242,0.29015,0.27289,0.2512,0.72452,0.36036
1/1/2015,USA,USD,United States,4.79,1,4.79,53000.972,4.608730268,0,-0.01338,-0.03019,0.33668,0.05442
7/1/2015,ARG,ARS,Argentina,28,9.135,3.0651341,12873.16,2.969803584,-0.04758,-0.00358,-0.06011,0.30861,0.05029
7/1/2015,AUS,AUD,Australia,5.3,1.35126005,3.922265,61219.156,4.650389366,-0.22169,-0.18573,-0.23193,0.06939,-0.14171
7/1/2015,BRA,BRL,Brazil,13.5,3.15235,4.28251939,11604.471,2.925701882,0.35075,0.41316,0.33298,0.85591,0.48955
7/1/2015,GBR,GBP,Britain,2.89,0.640450877,4.512446003,45653.41,4.109298612,0.01333,0.06015,0,0.3923,0.11746
7/1/2015,CAN,CAD,Canada,5.85,1.2897,4.53593859,50397.862,4.274223512,-0.0207,0.02454,-0.03358,0.34554,0.07993
7/1/2015,CHL,CLP,Chile,2100,642.45,3.268736867,14477.099,3.025559123,-0.00304,0.04303,-0.01615,0.36982,0.09941
7/1/2015,CHN,CNY,China,17,6.2092,2.737872834,7588.996,2.786117413,-0.09319,-0.05129,-0.10511,0.24595,0
7/1/2015,COL,COP,Colombia,7900,2708.9,2.916312895,8075.644,2.803034092,-0.03991,0.00445,-0.05254,0.31915,0.05875
7/1/2015,CZE,CZK,Czech Republic,70,24.70225,2.833749962,19563.33,3.20236482,-0.18343,-0.1457,-0.19416,0.12196,-0.09951
7/1/2015,DNK,DKK,Denmark,34.59,6.81105,5.078512124,60563.623,4.627601968,0.01271,0.0595,-0.00061,0.39145,0.11678
7/1/2015,EGY,EGP,Egypt,16.93,7.83005,2.162182872,3303.752,2.637155332,-0.24341,-0.20845,-0.25336,0.03955,-0.16566
7/1/2015,EUZ,EUR,Euro area,3.7,0.912700224,4.053904998,40028.39054,3.913763749,-0.04416,0,-0.05673,0.31331,0.05406
7/1/2015,HKG,HKD,Hong Kong,19.2,7.7508,2.477163648,39871.096,3.908295933,-0.41511,-0.38809,-0.4228,-0.19637,-0.35501
7/1/2015,HUN,HUF,Hungary,900,282.8778,3.18158583,13881.131,3.004842302,-0.02293,0.02222,-0.03578,0.34249,0.07748
7/1/2015,IND,INR,India,116.25,63.43,1.832728993,1626.982,2.578868068,-0.3442,-0.3139,-0.35282,-0.09893,-0.27681
7/1/2015,IDN,IDR,Indonesia,30500,13344.5,2.285585822,3533.529,2.645142756,-0.20264,-0.1658,-0.21313,0.09556,-0.12071
7/1/2015,ISR,ILS,Israel,17.5,3.77835,4.631651382,36990.982,3.808178467,0.12234,0.17419,0.10758,0.54208,0.23767
7/1/2015,JPN,JPY,Japan,370,123.935,2.985435914,36331.742,3.785262208,-0.27219,-0.23857,-0.28176,0,-0.1974
7/1/2015,MYS,MYR,Malaysia,7.65,3.8065,2.009720215,10803.525,2.897859691,-0.36003,-0.33046,-0.36844,-0.12068,-0.29426
7/1/2015,MEX,MXN,Mexico,49,15.73975,3.113137121,10714.826,2.894776369,-0.0076,0.03826,-0.02065,0.36355,0.09438
7/1/2015,NZL,NZD,New Zealand,5.9,1.509092281,3.909635,43837.294,4.046167454,-0.10835,-0.06715,-0.12007,0.22513,-0.01672
7/1/2015,NOR,NOK,Norway,46,8.14255,5.649335896,97013.261,5.894650916,-0.11561,-0.07475,-0.12724,0.21514,-0.02473
7/1/2015,PAK,PKR,Pakistan,350,101.7,3.441494592,1342.73,2.568987005,0.2362,0.29332,0.21995,0.69853,0.36324
7/1/2015,PER,PEN,Peru,10,3.1835,3.141196796,6458.287,2.746812121,0.05529,0.10405,0.04141,0.44995,0.16373
7/1/2015,PHL,PHP,Philippines,163,45.2125,3.605197678,2865.485,2.621920456,0.26886,0.32749,0.25218,0.7434,0.39925
7/1/2015,POL,PLN,Poland,9.6,3.7736,2.543989824,14378.622,3.022135902,-0.22321,-0.18731,-0.23342,0.06731,-0.14338
7/1/2015,RUS,RUB,Russia,107,56.815,1.883305465,12925.964,2.971639137,-0.41517,-0.38815,-0.42286,-0.19645,-0.35507
7/1/2015,SAU,SAR,Saudi Arabia,12,3.75055,3.199530735,24454.016,3.372373053,-0.1245,-0.08405,-0.13601,0.20293,-0.03453
7/1/2015,SGP,SGD,Singapore,4.7,1.3664,3.43969555,56319.338,4.48006369,-0.2915,-0.25876,-0.30082,-0.02653,-0.21869
7/1/2015,ZAF,ZAR,South Africa,26,12.41455,2.094316749,6482.753,2.747662599,-0.29663,-0.26413,-0.30588,-0.03358,-0.22435
7/1/2015,KOR,KRW,South Korea,4300,1143.5,3.760384784,28100.717,3.499138335,-0.00831,0.03751,-0.02135,0.36257,0.0936
7/1/2015,SWE,SEK,Sweden,43.7,8.52265,5.127513156,58491.468,4.555570476,0.03865,0.08664,0.02499,0.42709,0.14538
7/1/2015,CHE,CHF,Switzerland,6.5,0.9528,6.821998321,87475.464,5.563101515,0.13162,0.1839,0.11674,0.55483,0.2479
7/1/2015,TWN,TWD,Taiwan,79,31.02,2.546744036,22597.73,3.307845519,-0.28953,-0.25671,-0.29887,-0.02382,-0.21652
7/1/2015,THA,THB,Thailand,108,34.0875,3.168316832,5444.556,2.711573176,0.07823,0.12805,0.06405,0.48148,0.18903
7/1/2015,TUR,TRY,Turkey,10.25,2.6457,3.874210984,10482.14,2.886687823,0.23848,0.2957,0.22219,0.70166,0.36574
7/1/2015,USA,USD,United States,4.79,1,4.79,54596.653,4.420180345,0,0.0462,-0.01315,0.37399,0.10276
1/1/2016,ARG,ARS,Argentina,33,13.80925,2.389702554,12735.196,2.744473646,-0.24673,-0.18561,-0.18546,0.00577,-0.17072
1/1/2016,AUS,AUD,Australia,5.3,1.415728746,3.743655001,61066.154,4.509511473,-0.28182,-0.22355,-0.2234,-0.04108,-0.20935
1/1/2016,BRA,BRL,Brazil,13.5,4.0248,3.354203936,11572.7,2.702019503,0.07391,0.16104,0.16126,0.43389,0.18227
1/1/2016,GBR,GBP,Britain,2.89,0.684532977,4.221856502,45729.267,3.949411139,-0.07522,-0.00019,0,0.23477,0.01809
1/1/2016,CAN,CAD,Canada,5.84,1.4092,4.144195288,50304.025,4.116480472,-0.12907,-0.05841,-0.05823,0.16287,-0.0412
1/1/2016,CHL,CLP,Chile,2100,715.215,2.93618003,14479.829,2.808187327,-0.09547,-0.02208,-0.02189,0.20774,-0.0042
1/1/2016,CHN,CNY,China,17.6,6.5582,2.6836632,7571.543,2.555897974,-0.09165,-0.01796,-0.01777,0.21283,0
1/1/2016,COL,COP,Colombia,7900,3253.9,2.427855804,7928.061,2.568917947,-0.1824,-0.11607,-0.1159,0.09166,-0.09991
1/1/2016,CZE,CZK,Czech Republic,75,25.1442,2.982795237,19526.401,2.992487222,-0.1377,-0.06774,-0.06756,0.15135,-0.05069
1/1/2016,DNK,DKK,Denmark,30,6.9405,4.322455155,60947.383,4.505173978,-0.16998,-0.10264,-0.10247,0.10824,-0.08624
1/1/2016,EGY,EGP,Egypt,16.93,7.83005,2.162182872,3303.752,2.40003902,-0.22063,-0.1574,-0.15724,0.04061,-0.142
1/1/2016,EUZ,EUR,Euro area,3.72,0.930232558,3.999000001,40001.31716,3.740227449,-0.07504,0,0.00019,0.23501,0.01828
1/1/2016,HKG,HKD,Hong Kong,19.2,7.75235,2.476668365,40032.534,3.741367483,-0.42733,-0.38087,-0.38075,-0.23537,-0.36955
1/1/2016,HUN,HUF,Hungary,900,292.67905,3.075040731,13869.538,2.78589961,-0.04511,0.03236,0.03256,0.27497,0.05124
1/1/2016,IND,INR,India,127,66.8025,1.901126455,1607.646,2.338097537,-0.29658,-0.23951,-0.23936,-0.06079,-0.2256
1/1/2016,IDN,IDR,Indonesia,30500,13947.5,2.186771823,3524.075,2.408085177,-0.2144,-0.15067,-0.15051,0.04893,-0.13514
1/1/2016,ISR,ILS,Israel,16.9,3.94105,4.288197308,37222.384,3.638741314,0.01951,0.10222,0.10243,0.36125,0.12238
1/1/2016,JPN,JPY,Japan,370,118.645,3.118546926,36221.812,3.602200606,-0.25105,-0.19029,-0.19013,0,-0.17548
1/1/2016,MYS,MYR,Malaysia,8,4.3925,1.821286283,11049.28,2.682904299,-0.41273,-0.36508,-0.36496,-0.21587,-0.35347
1/1/2016,MEX,MXN,Mexico,49,17.43675,2.810156709,10784.464,2.673233267,-0.09059,-0.0168,-0.01662,0.21425,0.00117
1/1/2016,NZL,NZD,New Zealand,5.9,1.508068165,3.912289999,43363.232,3.86300397,-0.12386,-0.05278,-0.0526,0.16983,-0.03546
1/1/2016,NOR,NOK,Norway,46.8,8.97465,5.214688038,96930.485,5.819270341,-0.22477,-0.16188,-0.16172,0.03508,-0.14656
1/1/2016,PAK,PKR,Pakistan,300,104.885,2.86027554,1325.79,2.327804207,0.06299,0.14923,0.14945,0.41931,0.17025
1/1/2016,PER,PEN,Peru,10,3.418,2.925687537,6448.534,2.514885889,0.00642,0.08807,0.08827,0.34377,0.10796
1/1/2016,PHL,PHP,Philippines,131,47.0225,2.785900367,2862.38,2.383920195,0.01098,0.093,0.09321,0.34986,0.11299
1/1/2016,POL,PLN,Poland,9.6,4.0477,2.371717272,14411.495,2.805691782,-0.26871,-0.20938,-0.20923,-0.02358,-0.19492
1/1/2016,RUS,RUB,Russia,114,74.655,1.527024312,12717.687,2.743834221,-0.51854,-0.47948,-0.47938,-0.35716,-0.46997
1/1/2016,SAU,SAR,Saudi Arabia,12,3.7543,3.196334869,24252.173,3.165071559,-0.12635,-0.05547,-0.05529,0.1665,-0.0382
1/1/2016,SGP,SGD,Singapore,4.7,1.43725,3.270133936,56286.553,4.334961311,-0.3474,-0.29445,-0.29432,-0.12864,-0.28155
1/1/2016,ZAF,ZAR,South Africa,28,15.81375,1.770611019,6482.753,2.516135561,-0.39122,-0.34183,-0.34171,-0.18716,-0.3298
1/1/2016,KOR,KRW,South Korea,4300,1197.75,3.590064705,27970.494,3.300863968,-0.0591,0.01723,0.01743,0.25629,0.03583
1/1/2016,SWE,SEK,Sweden,45,8.60185,5.231432773,58538.061,4.417185975,0.02457,0.1077,0.10791,0.36801,0.12795
1/1/2016,CHE,CHF,Switzerland,6.5,1.0088,6.443298969,86468.355,5.43719525,0.02518,0.10836,0.10857,0.36883,0.12862
1/1/2016,TWN,TWD,Taiwan,69,33.2315,2.076343229,22599.765,3.104725918,-0.42145,-0.37451,-0.37439,-0.22751,-0.36307
1/1/2016,THA,THB,Thailand,112,36.22,3.092214246,5896.361,2.494720631,0.0723,0.1593,0.15952,0.43174,0.18049
1/1/2016,TUR,TRY,Turkey,10.25,3.0096,3.405768208,10381.025,2.658499748,0.10827,0.19819,0.19842,0.47977,0.2201
1/1/2016,USA,USD,United States,4.93,1,4.93,54369.826,4.264962788,0,0.08113,0.08134,0.3352,0.1009
7/1/2016,ARG,ARS,Argentina,50,14.935,3.347840643,13588.846,3.12301258,0.02073,0.00402,0.17564,0.19764,0.11643
7/1/2016,AUS,AUD,Australia,5.75,1.335737661,4.3047375,50961.865,4.606699723,-0.11024,-0.1248,0.02481,0.04398,-0.02681
7/1/2016,BRA,BRL,Brazil,15.5,3.24145,4.781810609,8669.998,2.927737171,0.55517,0.52972,0.79121,0.82471,0.70099
7/1/2016,GBR,GBP,Britain,2.99,0.758840492,3.940221999,43770.688,4.321214174,-0.13177,-0.14598,0,0.01871,-0.05037
7/1/2016,CAN,CAD,Canada,6,1.303,4.60475825,43331.961,4.303796967,0.01876,0.00209,0.17338,0.19533,0.11428
7/1/2016,CHL,CLP,Chile,2300,651.12,3.532374985,13340.905,3.113169466,0.08039,0.06271,0.24437,0.26765,0.18169
7/1/2016,CHN,CNY,China,18.6,6.678,2.785265049,7989.72,2.90073053,-0.08572,-0.10069,0.05304,0.07274,0
7/1/2016,COL,COP,Colombia,8900,2929,3.03857972,6083.51,2.8250551,0.02415,0.00739,0.17958,0.20165,0.12017
7/1/2016,CZE,CZK,Czech Republic,75,24.54655,3.055419193,17256.918,3.268632907,-0.10993,-0.1245,0.02516,0.04433,-0.02648
7/1/2016,DNK,DKK,Denmark,30,6.75715,4.439741607,52114.165,4.652445364,-0.09135,-0.10622,0.04655,0.06613,-0.00616
7/1/2016,EGY,EGP,Egypt,23,8.87995,2.590104674,3740.249,2.732029,-0.09729,-0.11206,0.03972,0.05917,-0.01265
7/1/2016,EUZ,EUR,Euro area,3.82,0.908306463,4.205628998,34142.38535,3.938976152,0.01664,0,0.17093,0.19284,0.11196
7/1/2016,HKG,HKD,Hong Kong,19.2,7.7554,2.475694355,42389.63,4.266386973,-0.44747,-0.45651,-0.36361,-0.35171,-0.39567
7/1/2016,HUN,HUF,Hungary,900,285.6397,3.150822522,12239.894,3.069459969,-0.02258,-0.03858,0.12576,0.14682,0.06906
7/1/2016,IND,INR,India,162,67.2,2.410714286,1617.309,2.647749515,-0.13306,-0.14725,-0.00149,0.01719,-0.05178
7/1/2016,IDN,IDR,Indonesia,31000,13112.5,2.364156339,3362.357,2.717026907,-0.17148,-0.18504,-0.04574,-0.02789,-0.0938
7/1/2016,ISR,ILS,Israel,16.9,3.85875,4.379656625,35343.336,3.986653195,0.04604,0.02893,0.2048,0.22734,0.14412
7/1/2016,JPN,JPY,Japan,370,106.725,3.466854064,32485.545,3.873200552,-0.14772,-0.16166,-0.01836,0,-0.06781
